budget_ok,secteur_ok,type_ok,surface_ok,rooms_ok,urgency_level,financing_status,price_diff_pct,surface_diff,rooms_diff,budget_score,secteur_score,type_score,surface_score,rooms_score,score_total,label
0,0,0,1,1,4.0,0.0,-0.3781,178,4,15,0,0,15,10,40,0
0,0,1,1,1,4.0,0.0,-0.7887,32,0,15,0,20,15,10,60,0
0,0,1,1,1,4.0,0.0,-0.6841,10,1,15,0,20,15,10,60,0
0,0,1,1,1,4.0,0.0,-0.8654,54,0,15,0,20,15,10,60,0
0,0,0,1,1,4.0,0.0,-0.5829,84,7,15,0,0,15,10,40,0
0,1,1,1,1,4.0,0.0,-0.9201,23,2,15,25,20,15,10,85,0
0,1,1,1,1,4.0,0.0,-0.9011,60,2,15,25,20,15,10,85,0
0,0,1,1,1,4.0,0.0,-0.8391,84,3,15,0,20,15,10,60,0
0,0,1,1,1,4.0,0.0,-0.7623,73,1,15,0,20,15,10,60,0
0,1,0,1,1,4.0,0.0,-0.4186,357,7,15,25,0,15,10,65,0
0,1,1,1,1,4.0,0.0,-0.7783,2,4,15,25,20,15,10,85,0
0,0,0,1,1,4.0,0.0,0.0521,92,4,15,0,0,15,10,40,0
0,1,0,1,1,4.0,0.0,-0.6831,268,6,15,25,0,15,10,65,0
0,1,0,1,1,4.0,0.0,-0.4686,97,2,15,25,0,15,10,65,0
0,0,1,1,1,4.0,0.0,-0.9421,87,4,15,0,20,15,10,60,0
0,0,0,1,1,4.0,0.0,-0.5216,58,2,15,0,0,15,10,40,0
0,0,0,1,1,4.0,0.0,-0.7331,97,7,15,0,0,15,10,40,0
1,0,0,1,1,4.0,0.0,-0.0736,158,4,30,0,0,15,10,55,0
0,1,0,1,1,4.0,0.0,-0.4536,106,4,15,25,0,15,10,65,0
0,0,1,1,1,4.0,0.0,-0.9107,87,3,15,0,20,15,10,60,0
0,0,0,1,1,4.0,0.0,-0.7294,277,4,15,0,0,15,10,40,0
0,1,0,1,1,4.0,0.0,-0.8597,279,5,15,25,0,15,10,65,0
0,1,1,1,1,4.0,0.0,-0.7823,66,1,15,25,20,15,10,85,0
1,1,0,1,1,4.0,0.0,-0.308,93,6,30,25,0,15,10,80,1
0,1,1,1,1,4.0,0.0,-0.9167,89,1,15,25,20,15,10,85,0
0,0,1,1,1,4.0,0.0,-0.7736,14,0,15,0,20,15,10,60,0
1,1,0,1,1,4.0,0.0,-0.3444,151,7,30,25,0,15,10,80,1
1,0,0,1,1,4.0,0.0,-0.2936,237,4,30,0,0,15,10,55,0
0,0,0,1,1,4.0,0.0,-0.627,369,7,15,0,0,15,10,40,0
0,1,1,1,1,4.0,0.0,-0.6876,92,3,15,25,20,15,10,85,0
0,1,1,1,1,4.0,0.0,-0.9189,74,0,15,25,20,15,10,85,0
0,0,1,1,1,4.0,0.0,-0.6481,20,4,15,0,20,15,10,60,0
0,1,0,1,1,4.0,0.0,0.0276,300,5,15,25,0,15,10,65,0
0,0,1,1,1,4.0,0.0,-0.6966,93,2,15,0,20,15,10,60,0
0,0,0,1,1,4.0,0.0,-0.7074,253,3,15,0,0,15,10,40,0
0,0,1,1,1,4.0,0.0,-0.8457,50,1,15,0,20,15,10,60,0
0,0,1,1,1,4.0,0.0,-0.7839,0,0,15,0,20,15,10,60,0
0,0,1,1,1,4.0,0.0,-0.791,44,4,15,0,20,15,10,60,0
0,0,1,1,1,4.0,0.0,-0.7647,57,2,15,0,20,15,10,60,0
0,1,0,1,1,4.0,0.0,-0.8343,60,6,15,25,0,15,10,65,0
0,0,0,1,1,4.0,0.0,-0.82,63,3,15,0,0,15,10,40,0
0,1,1,1,1,4.0,0.0,-0.9079,53,0,15,25,20,15,10,85,0
0,0,1,1,1,4.0,0.0,-0.8381,18,2,15,0,20,15,10,60,0
0,0,1,1,1,4.0,0.0,-0.6533,42,3,15,0,20,15,10,60,0
0,1,1,1,1,4.0,0.0,-0.6613,100,2,15,25,20,15,10,85,0
1,1,0,1,1,4.0,0.0,-0.079,115,3,30,25,0,15,10,80,1
0,0,1,1,1,4.0,0.0,-0.9009,44,4,15,0,20,15,10,60,0
0,0,1,0,1,4.0,0.0,-0.8937,-6,3,15,0,20,8,10,53,0
1,1,0,1,1,4.0,0.0,-0.1441,85,5,30,25,0,15,10,80,1
0,0,1,1,1,4.0,0.0,-0.7664,69,4,15,0,20,15,10,60,0
1,0,0,1,1,4.0,0.0,-0.3444,122,7,30,0,0,15,10,55,0
0,0,1,1,1,4.0,0.0,-0.8731,77,0,15,0,20,15,10,60,0
1,0,0,1,1,4.0,0.0,-0.249,184,5,30,0,0,15,10,55,0
0,0,1,1,1,4.0,0.0,-0.8424,47,2,15,0,20,15,10,60,0
0,1,0,1,1,4.0,0.0,-0.5813,65,6,15,25,0,15,10,65,0
0,0,1,1,1,4.0,0.0,-0.8493,18,0,15,0,20,15,10,60,0
0,1,1,1,1,4.0,0.0,-0.7719,13,3,15,25,20,15,10,85,0
0,0,1,1,1,4.0,0.0,-0.8403,103,1,15,0,20,15,10,60,0
0,0,1,1,1,4.0,0.0,-0.8057,27,3,15,0,20,15,10,60,0
0,0,1,0,1,4.0,0.0,-0.7809,-5,4,15,0,20,8,10,53,0
0,0,1,1,1,4.0,0.0,-0.7113,48,3,15,0,20,15,10,60,0
0,1,1,1,1,4.0,0.0,-0.7731,95,2,15,25,20,15,10,85,0
0,0,1,1,1,4.0,0.0,-0.6949,7,4,15,0,20,15,10,60,0
0,0,1,1,1,4.0,0.0,-0.6587,84,1,15,0,20,15,10,60,0
0,1,0,1,1,4.0,0.0,-0.6279,221,8,15,25,0,15,10,65,0
0,1,0,1,1,4.0,0.0,-0.5241,154,5,15,25,0,15,10,65,0
0,1,1,1,1,4.0,0.0,-0.6661,48,4,15,25,20,15,10,85,0
1,0,0,1,1,4.0,0.0,-0.2203,186,3,30,0,0,15,10,55,0
0,0,0,1,1,4.0,0.0,-0.625,131,7,15,0,0,15,10,40,0
0,0,1,0,1,4.0,0.0,-0.9089,-9,0,15,0,20,8,10,53,0
0,0,1,1,1,4.0,0.0,-0.9054,90,3,15,0,20,15,10,60,0
1,0,0,1,1,4.0,0.0,-0.2074,135,5,30,0,0,15,10,55,0
0,1,1,1,1,4.0,0.0,-0.8811,33,0,15,25,20,15,10,85,0
0,0,1,1,1,4.0,0.0,-0.7816,15,3,15,0,20,15,10,60,0
0,0,1,1,1,4.0,0.0,-0.7986,110,1,15,0,20,15,10,60,0
0,0,0,1,1,4.0,0.0,-0.6861,208,5,15,0,0,15,10,40,0
0,0,1,1,1,4.0,0.0,-0.8171,5,3,15,0,20,15,10,60,0
0,0,1,1,1,4.0,0.0,-0.7531,9,2,15,0,20,15,10,60,0
0,1,0,1,1,4.0,0.0,-0.7671,263,2,15,25,0,15,10,65,0
0,0,0,1,1,4.0,0.0,-0.3589,257,6,15,0,0,15,10,40,0
0,1,1,1,1,4.0,0.0,-0.853,84,0,15,25,20,15,10,85,0
0,1,0,1,1,4.0,0.0,-0.5344,295,5,15,25,0,15,10,65,0
0,0,0,1,1,4.0,0.0,-0.7597,82,7,15,0,0,15,10,40,0
0,1,0,1,1,4.0,0.0,-0.833,80,4,15,25,0,15,10,65,0
0,0,1,1,1,4.0,0.0,-0.7937,93,1,15,0,20,15,10,60,0
0,0,1,1,1,4.0,0.0,-0.9201,109,4,15,0,20,15,10,60,0
1,0,0,1,1,4.0,0.0,-0.3459,60,3,30,0,0,15,10,55,0
0,0,1,1,1,4.0,0.0,-0.6909,67,3,15,0,20,15,10,60,0
0,0,1,0,1,4.0,0.0,-0.7773,-12,0,15,0,20,0,10,45,0
0,1,1,1,1,4.0,0.0,-0.7029,52,0,15,25,20,15,10,85,0
0,1,0,1,1,4.0,0.0,-0.5101,177,6,15,25,0,15,10,65,0
0,1,0,1,1,4.0,0.0,-0.5181,146,7,15,25,0,15,10,65,0
1,0,0,1,1,4.0,0.0,-0.3183,194,5,30,0,0,15,10,55,0
0,1,1,1,1,4.0,0.0,-0.939,35,1,15,25,20,15,10,85,0
0,1,1,1,1,4.0,0.0,-0.906,65,2,15,25,20,15,10,85,0
0,0,1,1,1,4.0,0.0,-0.7317,9,3,15,0,20,15,10,60,0
0,0,1,0,1,4.0,0.0,-0.6953,-9,1,15,0,20,8,10,53,0
0,1,0,1,1,4.0,0.0,-0.3849,169,5,15,25,0,15,10,65,0
0,1,0,1,1,4.0,0.0,-0.616,272,2,15,25,0,15,10,65,0
0,1,1,1,1,4.0,0.0,-0.9009,66,3,15,25,20,15,10,85,0
1,0,1,0,0,1.0,0.0,-0.261,-64,-1,30,0,20,0,0,50,0
1,0,0,1,1,1.0,0.0,-0.062,15,6,30,0,0,15,10,55,0
0,1,1,0,0,1.0,0.0,-0.589,-40,-1,15,25,20,0,0,60,0
0,1,1,0,1,1.0,0.0,0.853,-57,0,0,25,20,0,10,55,0
0,0,0,1,1,1.0,0.0,5.273,130,5,0,0,0,15,10,25,0
0,1,0,1,1,1.0,0.0,3.199,238,5,0,25,0,15,10,50,0
0,0,0,1,1,1.0,0.0,2.848,156,2,0,0,0,15,10,25,0
0,0,0,1,1,1.0,0.0,2.509,118,3,0,0,0,15,10,25,0
0,1,1,0,1,1.0,0.0,0.422,-101,3,0,25,20,0,10,55,0
0,0,1,0,1,1.0,0.0,0.135,-112,0,15,0,20,0,10,45,0
0,0,0,1,1,1.0,0.0,1.146,108,5,0,0,0,15,10,25,0
0,0,0,0,1,1.0,0.0,3.756,-52,4,0,0,0,0,10,10,0
0,0,0,1,1,1.0,0.0,1.418,48,6,0,0,0,15,10,25,0
0,1,1,0,1,1.0,0.0,0.299,-115,3,0,25,20,0,10,55,0
0,0,0,1,1,1.0,0.0,6.118,60,5,0,0,0,15,10,25,0
0,1,0,1,1,1.0,0.0,2.017,122,4,0,25,0,15,10,50,0
0,0,1,0,1,1.0,0.0,1.353,-85,0,0,0,20,0,10,30,0
1,1,1,0,1,1.0,0.0,-0.066,-25,0,30,25,20,8,10,93,1
1,1,1,0,0,1.0,0.0,-0.313,-122,-1,30,25,20,0,0,75,1
0,0,1,0,1,1.0,0.0,0.023,-100,3,15,0,20,0,10,45,0
0,0,1,0,0,1.0,0.0,0.684,-89,-1,0,0,20,0,0,20,0
0,1,0,0,1,1.0,0.0,2.166,-3,6,0,25,0,8,10,43,0
0,1,1,0,1,1.0,0.0,0.616,-24,2,0,25,20,8,10,63,0
0,0,1,0,1,1.0,0.0,0.378,-53,1,0,0,20,0,10,30,0
0,0,1,0,1,1.0,0.0,1.207,-14,0,0,0,20,8,10,38,0
1,1,1,0,1,1.0,0.0,-0.333,-69,1,30,25,20,0,10,85,1
0,0,0,1,1,1.0,0.0,2.295,14,5,0,0,0,15,10,25,0
1,0,1,0,1,1.0,0.0,-0.192,-133,3,30,0,20,0,10,60,1
1,0,1,0,1,1.0,0.0,-0.321,-40,2,30,0,20,0,10,60,1
0,0,0,1,1,1.0,0.0,1.246,67,7,0,0,0,15,10,25,0
0,1,1,0,1,1.0,0.0,0.962,-120,2,0,25,20,0,10,55,0
0,1,0,1,1,1.0,0.0,6.016,78,7,0,25,0,15,10,50,0
0,0,0,1,1,1.0,0.0,6.491,90,3,0,0,0,15,10,25,0
0,0,0,1,1,1.0,0.0,0.285,27,6,0,0,0,15,10,25,0
0,1,0,1,1,1.0,0.0,3.815,48,1,0,25,0,15,10,50,0
0,0,0,1,1,1.0,0.0,2.408,122,5,0,0,0,15,10,25,0
0,0,1,0,1,1.0,0.0,0.148,-63,0,15,0,20,0,10,45,0
0,0,0,1,1,1.0,0.0,1.696,146,6,0,0,0,15,10,25,0
1,1,1,0,1,1.0,0.0,-0.232,-45,2,30,25,20,0,10,85,1
1,1,1,0,1,1.0,0.0,-0.236,-54,2,30,25,20,0,10,85,1
0,0,0,0,1,1.0,0.0,4.695,-16,3,0,0,0,8,10,18,0
0,0,1,0,1,1.0,0.0,0.187,-105,2,15,0,20,0,10,45,0
0,0,0,1,1,1.0,0.0,4.236,57,2,0,0,0,15,10,25,0
0,0,0,0,1,1.0,0.0,0.009,-53,2,15,0,0,0,10,25,0
0,0,1,0,1,1.0,0.0,0.215,-55,2,0,0,20,0,10,30,0
0,0,1,0,1,1.0,0.0,0.211,-38,2,0,0,20,0,10,30,0
1,0,1,0,1,1.0,0.0,-0.189,-65,1,30,0,20,0,10,60,1
0,1,1,0,1,1.0,0.0,-0.518,-44,0,15,25,20,0,10,70,0
0,0,1,0,1,1.0,0.0,0.07,-58,0,15,0,20,0,10,45,0
0,0,0,1,1,1.0,0.0,5.887,51,7,0,0,0,15,10,25,0
0,1,0,1,1,1.0,0.0,2.757,127,2,0,25,0,15,10,50,0
0,0,1,0,1,1.0,0.0,0.278,-19,2,0,0,20,8,10,38,0
0,0,0,1,1,1.0,0.0,1.636,95,2,0,0,0,15,10,25,0
0,0,0,1,1,1.0,0.0,2.9,158,1,0,0,0,15,10,25,0
1,1,1,0,1,1.0,0.0,-0.099,-43,3,30,25,20,0,10,85,1
0,0,0,0,1,1.0,0.0,0.877,-46,1,0,0,0,0,10,10,0
0,1,0,1,1,1.0,0.0,5.959,23,5,0,25,0,15,10,50,0
0,1,0,1,1,1.0,0.0,3.335,148,4,0,25,0,15,10,50,0
0,1,0,1,1,1.0,0.0,1.548,194,4,0,25,0,15,10,50,0
0,1,1,0,1,1.0,0.0,0.604,-11,2,0,25,20,8,10,63,0
0,0,1,0,1,1.0,0.0,0.016,-22,3,15,0,20,8,10,53,0
0,1,1,0,1,1.0,0.0,0.98,-16,3,0,25,20,8,10,63,0
0,0,0,0,1,1.0,0.0,3.717,-12,5,0,0,0,8,10,18,0
0,0,1,0,1,1.0,0.0,0.948,-17,3,0,0,20,8,10,38,0
0,0,1,0,1,1.0,0.0,1.434,-64,0,0,0,20,0,10,30,0
1,0,1,0,1,1.0,0.0,-0.133,-132,3,30,0,20,0,10,60,1
0,1,0,1,1,1.0,0.0,1.88,244,3,0,25,0,15,10,50,0
0,0,0,1,1,1.0,0.0,2.283,97,3,0,0,0,15,10,25,0
0,0,0,1,1,1.0,0.0,4.551,106,2,0,0,0,15,10,25,0
0,1,0,1,1,1.0,0.0,3.086,90,3,0,25,0,15,10,50,0
0,0,1,0,1,1.0,0.0,1.303,-48,0,0,0,20,0,10,30,0
0,1,0,1,1,1.0,0.0,3.431,134,6,0,25,0,15,10,50,0
0,0,0,1,1,1.0,0.0,5.603,109,5,0,0,0,15,10,25,0
0,0,0,1,1,1.0,0.0,2.692,98,1,0,0,0,15,10,25,0
0,1,1,0,0,1.0,0.0,1.224,-26,-1,0,25,20,8,0,53,0
0,1,1,0,1,1.0,0.0,1.454,-81,2,0,25,20,0,10,55,0
0,0,1,0,1,1.0,0.0,-0.509,-92,3,15,0,20,0,10,45,0
0,0,0,1,1,1.0,0.0,2.518,213,6,0,0,0,15,10,25,0
1,0,1,0,0,1.0,0.0,-0.145,-92,-1,30,0,20,0,0,50,0
0,1,0,0,1,1.0,0.0,5.182,-38,6,0,25,0,0,10,35,0
0,1,0,1,1,1.0,0.0,3.653,146,1,0,25,0,15,10,50,0
0,0,1,0,1,1.0,0.0,-0.376,-123,2,15,0,20,0,10,45,0
0,1,1,0,1,1.0,0.0,0.758,-17,2,0,25,20,8,10,63,0
0,1,0,1,1,1.0,0.0,1.466,139,5,0,25,0,15,10,50,0
0,0,1,0,1,1.0,0.0,1.127,-93,1,0,0,20,0,10,30,0
0,0,1,0,0,1.0,0.0,0.278,-92,-1,0,0,20,0,0,20,0
0,0,1,0,1,1.0,0.0,-0.545,-30,3,15,0,20,0,10,45,0
0,1,1,0,1,1.0,0.0,1.473,-74,0,0,25,20,0,10,55,0
0,1,0,1,1,1.0,0.0,1.462,16,2,0,25,0,15,10,50,0
0,0,1,0,0,1.0,0.0,1.16,-112,-1,0,0,20,0,0,20,0
0,0,0,1,1,1.0,0.0,1.082,60,2,0,0,0,15,10,25,0
0,1,1,0,1,1.0,0.0,1.493,-44,3,0,25,20,0,10,55,0
0,0,1,0,1,1.0,0.0,0.99,-86,3,0,0,20,0,10,30,0
1,1,1,0,0,1.0,0.0,-0.329,-54,-1,30,25,20,0,0,75,1
0,0,1,0,0,1.0,0.0,0.811,-135,-1,0,0,20,0,0,20,0
0,0,1,0,1,1.0,0.0,0.446,-47,0,0,0,20,0,10,30,0
0,0,1,0,1,1.0,0.0,0.046,-136,1,15,0,20,0,10,45,0
1,0,1,0,0,1.0,0.0,-0.319,-82,-1,30,0,20,0,0,50,0
0,1,0,1,1,1.0,0.0,4.722,168,6,0,25,0,15,10,50,0
0,0,0,1,1,1.0,0.0,4.704,64,7,0,0,0,15,10,25,0
0,0,0,1,1,1.0,0.0,3.353,59,3,0,0,0,15,10,25,0
0,0,1,0,0,1.0,0.0,0.479,-87,-1,0,0,20,0,0,20,0
0,0,1,0,1,1.0,0.0,1.211,-109,0,0,0,20,0,10,30,0
1,0,1,0,0,1.0,0.0,-0.058,-65,-1,30,0,20,0,0,50,0
0,0,0,0,1,1.0,0.0,1.92,-35,6,0,0,0,0,10,10,0
0,1,1,0,1,1.0,0.0,-0.441,-96,1,15,25,20,0,10,70,0
1,1,1,0,1,1.0,0.0,-0.308,-59,1,30,25,20,0,10,85,1
0,0,1,0,1,1.0,0.0,0.126,-35,2,15,0,20,0,10,45,0
0,0,1,0,1,1.0,0.0,0.664,-46,0,0,0,20,0,10,30,0
0,1,0,1,1,1.0,0.0,3.07,238,6,0,25,0,15,10,50,0
0,1,1,0,1,1.0,0.0,0.552,-117,3,0,25,20,0,10,55,0
0,0,0,0,1,1.0,0.0,6.365,-27,3,0,0,0,8,10,18,0
0,1,0,1,1,1.0,0.0,1.218,149,5,0,25,0,15,10,50,0
0,1,0,0,1,1.0,0.0,2.72,-22,1,0,25,0,8,10,43,0
0,0,1,0,1,1.0,0.0,-0.595,-32,3,15,0,20,0,10,45,0
0,0,0,0,1,1.0,0.0,2.349,-61,1,0,0,0,0,10,10,0
0,0,0,0,1,1.0,0.0,0.868,-22,6,0,0,0,8,10,18,0
0,0,0,1,1,1.0,0.0,5.485,39,3,0,0,0,15,10,25,0
0,1,0,0,1,1.0,0.0,2.825,-13,3,0,25,0,8,10,43,0
0,0,1,0,1,1.0,0.0,-0.375,-32,2,15,0,20,0,10,45,0
0,0,0,1,1,1.0,0.0,0.894,158,3,0,0,0,15,10,25,0
1,1,0,1,1,1.0,0.0,-0.018,160,4,30,25,0,15,10,80,1
0,1,1,0,1,1.0,0.0,0.524,-53,0,0,25,20,0,10,55,0
0,1,0,0,1,1.0,0.0,3.844,-26,5,0,25,0,8,10,43,0
0,1,1,0,1,1.0,0.0,-0.417,-30,0,15,25,20,0,10,70,0
0,0,1,0,0,1.0,0.0,0.585,-105,-1,0,0,20,0,0,20,0
0,1,0,1,1,1.0,0.0,3.589,32,6,0,25,0,15,10,50,0
0,0,0,1,1,1.0,0.0,3.945,118,3,0,0,0,15,10,25,0
0,0,0,1,1,1.0,0.0,1.611,250,6,0,0,0,15,10,25,0
0,1,1,0,1,1.0,0.0,1.187,-27,2,0,25,20,8,10,63,0
0,1,1,0,0,1.0,0.0,-0.432,-45,-1,15,25,20,0,0,60,0
0,0,1,0,1,1.0,0.0,1.463,-99,3,0,0,20,0,10,30,0
0,1,0,1,1,1.0,0.0,6.193,181,4,0,25,0,15,10,50,0
0,0,1,0,1,1.0,0.0,1.124,-26,1,0,0,20,8,10,38,0
0,0,0,1,1,1.0,0.0,1.048,134,2,0,0,0,15,10,25,0
0,0,1,0,1,1.0,0.0,0.08,-69,0,15,0,20,0,10,45,0
0,0,1,0,0,1.0,0.0,0.513,-119,-1,0,0,20,0,0,20,0
0,0,1,0,1,1.0,0.0,0.463,-75,3,0,0,20,0,10,30,0
0,0,1,0,1,1.0,0.0,0.647,-62,1,0,0,20,0,10,30,0
0,1,0,0,1,1.0,0.0,0.16,-59,5,15,25,0,0,10,50,0
0,0,0,0,1,1.0,0.0,0.26,-56,2,0,0,0,0,10,10,0
0,1,1,0,0,1.0,0.0,-0.355,-66,-1,15,25,20,0,0,60,0
0,0,1,0,1,1.0,0.0,0.133,-101,1,15,0,20,0,10,45,0
0,0,1,0,1,1.0,0.0,1.427,-77,2,0,0,20,0,10,30,0
0,1,1,0,1,1.0,0.0,1.371,-19,1,0,25,20,8,10,63,0
0,1,0,0,1,1.0,0.0,5.447,-4,2,0,25,0,8,10,43,0
1,0,1,0,1,1.0,0.0,-0.306,-75,3,30,0,20,0,10,60,1
1,0,1,0,1,1.0,0.0,-0.256,-125,2,30,0,20,0,10,60,1
0,1,0,0,1,1.0,0.0,4.991,-34,4,0,25,0,0,10,35,0
0,0,1,0,1,1.0,0.0,0.635,-50,3,0,0,20,0,10,30,0
0,0,0,1,1,1.0,0.0,3.589,3,6,0,0,0,15,10,25,0
1,0,1,0,0,1.0,0.0,-0.112,-42,-1,30,0,20,0,0,50,0
0,0,0,1,1,1.0,0.0,4.257,65,4,0,0,0,15,10,25,0
0,0,1,0,1,1.0,0.0,0.103,-72,1,15,0,20,0,10,45,0
0,1,0,0,1,1.0,0.0,1.931,-54,5,0,25,0,0,10,35,0
0,0,1,0,0,1.0,0.0,0.055,-101,-1,15,0,20,0,0,35,0
0,1,1,0,1,1.0,0.0,0.597,-106,2,0,25,20,0,10,55,0
0,0,1,0,1,1.0,0.0,0.118,-16,0,15,0,20,8,10,53,0
0,0,1,0,1,1.0,0.0,0.36,-92,2,0,0,20,0,10,30,0
0,0,1,0,1,1.0,0.0,0.534,-124,3,0,0,20,0,10,30,0
0,0,1,0,1,1.0,0.0,1.021,-71,2,0,0,20,0,10,30,0
0,1,1,0,1,1.0,0.0,0.588,-24,1,0,25,20,8,10,63,0
0,0,1,0,1,1.0,0.0,1.136,-112,3,0,0,20,0,10,30,0
0,0,1,0,1,1.0,0.0,1.389,-35,0,0,0,20,0,10,30,0
0,1,0,1,1,1.0,0.0,1.605,102,7,0,25,0,15,10,50,0
0,1,0,1,1,1.0,0.0,2.331,35,4,0,25,0,15,10,50,0
0,1,1,0,1,1.0,0.0,1.337,-71,3,0,25,20,0,10,55,0
0,0,0,1,1,1.0,0.0,4.458,67,2,0,0,0,15,10,25,0
0,0,0,1,1,1.0,0.0,1.625,12,6,0,0,0,15,10,25,0
0,0,1,0,0,1.0,0.0,-0.362,-128,-1,15,0,20,0,0,35,0
1,0,1,0,1,1.0,0.0,-0.338,-29,2,30,0,20,0,10,60,1
0,0,0,1,1,1.0,0.0,4.548,16,4,0,0,0,15,10,25,0
1,1,1,0,0,1.0,0.0,-0.168,-86,-1,30,25,20,0,0,75,1
0,0,1,0,1,1.0,0.0,0.529,-104,2,0,0,20,0,10,30,0
0,0,1,0,1,1.0,0.0,0.41,-9,0,0,0,20,8,10,38,0
0,0,0,1,1,1.0,0.0,1.197,89,4,0,0,0,15,10,25,0
0,0,1,0,1,1.0,0.0,0.28,-114,2,0,0,20,0,10,30,0
0,0,1,0,1,1.0,0.0,0.728,-110,1,0,0,20,0,10,30,0
0,1,0,1,1,1.0,0.0,0.63,144,1,0,25,0,15,10,50,0
0,0,0,1,1,1.0,0.0,3.488,138,5,0,0,0,15,10,25,0
0,1,1,0,0,1.0,0.0,0.029,-35,-1,15,25,20,0,0,60,0
0,1,0,1,1,1.0,0.0,2.259,176,4,0,25,0,15,10,50,0
0,0,0,0,1,1.0,0.0,0.682,-37,6,0,0,0,0,10,10,0
0,1,0,0,1,1.0,0.0,0.169,-39,3,15,25,0,0,10,50,0
0,0,1,0,1,1.0,0.0,0.444,-26,0,0,0,20,8,10,38,0
0,0,1,0,1,1.0,0.0,-0.441,-10,3,15,0,20,8,10,53,0
0,0,0,0,1,1.0,0.0,3.579,-59,2,0,0,0,0,10,10,0
0,0,1,0,1,1.0,0.0,1.164,-52,2,0,0,20,0,10,30,0
0,0,1,0,0,1.0,0.0,0.559,-131,-1,0,0,20,0,0,20,0
0,1,1,0,0,1.0,0.0,1.08,-67,-1,0,25,20,0,0,45,0
0,1,0,1,1,1.0,0.0,2.429,58,5,0,25,0,15,10,50,0
0,1,0,1,1,1.0,0.0,2.373,27,6,0,25,0,15,10,50,0
0,0,0,1,1,1.0,0.0,3.772,75,4,0,0,0,15,10,25,0
0,1,1,0,1,1.0,0.0,-0.573,-84,0,15,25,20,0,10,70,0
1,1,1,0,1,1.0,0.0,-0.342,-54,1,30,25,20,0,10,85,1
0,0,1,0,1,1.0,0.0,0.878,-110,2,0,0,20,0,10,30,0
0,0,1,0,1,1.0,0.0,1.133,-128,0,0,0,20,0,10,30,0
0,1,0,1,1,1.0,0.0,3.306,50,4,0,25,0,15,10,50,0
0,1,0,1,1,1.0,0.0,1.688,153,1,0,25,0,15,10,50,0
1,1,1,0,1,1.0,0.0,-0.306,-53,2,30,25,20,0,10,85,1
0,0,1,1,0,1.0,1.0,-0.8153,1,-1,15,0,20,15,0,50,0
0,0,0,1,1,1.0,1.0,-0.7655,80,6,15,0,0,15,10,40,0
0,1,1,1,0,1.0,1.0,-0.8972,25,-1,15,25,20,15,0,75,0
0,1,1,1,1,1.0,1.0,-0.5367,8,0,15,25,20,15,10,85,0
0,0,0,1,1,1.0,1.0,0.5683,195,5,0,0,0,15,10,25,0
0,1,0,1,1,1.0,1.0,0.0498,303,5,15,25,0,15,10,65,0
1,0,0,1,1,1.0,1.0,-0.038,221,2,30,0,0,15,10,55,0
1,0,0,1,1,1.0,1.0,-0.1227,183,3,30,0,0,15,10,55,0
0,1,1,0,1,1.0,1.0,-0.6445,-36,3,15,25,20,0,10,70,0
0,0,1,0,1,1.0,1.0,-0.7163,-47,0,15,0,20,0,10,45,0
0,0,0,1,1,1.0,1.0,-0.4635,173,5,15,0,0,15,10,40,0
0,0,0,1,1,1.0,1.0,0.189,13,4,15,0,0,15,10,40,0
0,0,0,1,1,1.0,1.0,-0.3955,113,6,15,0,0,15,10,40,0
0,1,1,0,1,1.0,1.0,-0.6753,-50,3,15,25,20,0,10,70,0
0,0,0,1,1,1.0,1.0,0.7795,125,5,0,0,0,15,10,25,0
1,1,0,1,1,1.0,1.0,-0.2457,187,4,30,25,0,15,10,80,1
0,0,1,0,1,1.0,1.0,-0.4118,-20,0,15,0,20,0,10,45,0
0,1,1,1,1,1.0,1.0,-0.7665,40,0,15,25,20,15,10,85,0
0,1,1,0,0,1.0,1.0,-0.8283,-57,-1,15,25,20,0,0,60,0
0,0,1,0,1,1.0,1.0,-0.7442,-35,3,15,0,20,0,10,45,0
0,0,1,0,0,1.0,1.0,-0.579,-24,-1,15,0,20,0,0,35,0
1,1,0,1,1,1.0,1.0,-0.2085,62,6,30,25,0,15,10,80,1
0,1,1,1,1,1.0,1.0,-0.596,41,2,15,25,20,15,10,85,0
0,0,1,1,1,1.0,1.0,-0.6555,12,1,15,0,20,15,10,60,0
0,0,1,1,1,1.0,1.0,-0.4482,51,0,15,0,20,15,10,60,0
0,1,1,0,1,1.0,1.0,-0.8333,-4,1,15,25,20,8,10,78,0
1,0,0,1,1,1.0,1.0,-0.1762,79,5,30,0,0,15,10,55,0
0,0,1,0,1,1.0,1.0,-0.798,-68,3,15,0,20,0,10,45,0
0,0,1,1,1,1.0,1.0,-0.8303,25,2,15,0,20,15,10,60,0
0,0,0,1,1,1.0,1.0,-0.4385,132,7,15,0,0,15,10,40,0
0,1,1,0,1,1.0,1.0,-0.5095,-55,2,15,25,20,0,10,70,0
0,1,0,1,1,1.0,1.0,0.754,143,7,0,25,0,15,10,50,0
0,0,0,1,1,1.0,1.0,0.8728,155,3,0,0,0,15,10,25,0
0,0,0,1,1,1.0,1.0,-0.6787,92,6,15,0,0,15,10,40,0
0,1,0,1,1,1.0,1.0,0.2037,113,1,0,25,0,15,10,50,0
1,0,0,1,1,1.0,1.0,-0.148,187,5,30,0,0,15,10,55,0
